ASSET,METRIC,REAL_VAL,REAL_Z,PRICE_Z,GAP,STATUS
TRADFIBSX,N/A,0.0,0.0,-1.81,0.0,💸 PURE_SPECULATION
TRADFIBTG,N/A,0.0,0.0,0.74,0.0,💸 PURE_SPECULATION
TRADFIEU,N/A,0.0,0.0,-1.67,0.0,💸 PURE_SPECULATION
TRADFIKAR,N/A,0.0,0.0,2.64,0.0,💸 PURE_SPECULATION
TRADFIKLC,N/A,0.0,0.0,1.51,0.0,💸 PURE_SPECULATION
TRADFIEDC,N/A,0.0,0.0,-1.98,0.0,💸 PURE_SPECULATION
TRADFIBNZI,N/A,0.0,0.0,2.63,0.0,💸 PURE_SPECULATION
TRADFITWIN,N/A,0.0,0.0,0.44,0.0,💸 PURE_SPECULATION
TRADFIIBIE,N/A,0.0,0.0,0.53,0.0,💸 PURE_SPECULATION
TRADFILWAC,N/A,0.0,0.0,-3.3,0.0,💸 PURE_SPECULATION
TRADFINFE,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFIKEYPL,N/A,0.0,0.0,-1.64,0.0,💸 PURE_SPECULATION
TRADFIVNM,N/A,0.0,0.0,-0.39,0.0,💸 PURE_SPECULATION
TRADFIEDGH,N/A,0.0,0.0,0.17,0.0,💸 PURE_SPECULATION
TRADFIHBANL,N/A,0.0,0.0,-3.09,0.0,💸 PURE_SPECULATION
TRADFIMFSB,N/A,0.0,0.0,-1.65,0.0,💸 PURE_SPECULATION
TRADFILEGH,N/A,0.0,0.0,0.28,0.0,💸 PURE_SPECULATION
TRADFIGLXU,N/A,0.0,0.0,2.83,0.0,💸 PURE_SPECULATION
TRADFIBV,N/A,0.0,0.0,-0.78,0.0,💸 PURE_SPECULATION
TRADFIIPODW,N/A,0.0,0.0,0.42,0.0,💸 PURE_SPECULATION
TRADFIRMCO,N/A,0.0,0.0,2.26,0.0,💸 PURE_SPECULATION
TRADFIANGO,N/A,0.0,0.0,-2.27,0.0,💸 PURE_SPECULATION
TRADFITWFG,N/A,0.0,0.0,1.09,0.0,💸 PURE_SPECULATION
TRADFISPWH,N/A,0.0,0.0,-1.32,0.0,💸 PURE_SPECULATION
DASH,N/A,0.0,0.0,1.72,0.0,💸 PURE_SPECULATION
TRADFIKRRO,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIWTW,N/A,0.0,0.0,1.76,0.0,💸 PURE_SPECULATION
TRADFIJSPRW,N/A,0.0,0.0,-0.19,0.0,💸 PURE_SPECULATION
TRADFIOPAD,N/A,0.0,0.0,3.1,0.0,💸 PURE_SPECULATION
TRADFIOPXS,N/A,0.0,0.0,-1.35,0.0,💸 PURE_SPECULATION
TRADFIHCWB,N/A,0.0,0.0,-2.08,0.0,💸 PURE_SPECULATION
TRADFISMOM,N/A,0.0,0.0,-1.46,0.0,💸 PURE_SPECULATION
TRADFIKW,N/A,0.0,0.0,2.27,0.0,💸 PURE_SPECULATION
TRADFIBKD,N/A,0.0,0.0,-2.27,0.0,💸 PURE_SPECULATION
TRADFICWB,N/A,0.0,0.0,1.01,0.0,💸 PURE_SPECULATION
TRADFIONIT,N/A,0.0,0.0,-1.18,0.0,💸 PURE_SPECULATION
TRADFINEGG,N/A,0.0,0.0,-0.97,0.0,💸 PURE_SPECULATION
TRADFIPCAP,N/A,0.0,0.0,2.8,0.0,💸 PURE_SPECULATION
TRADFINMFC,N/A,0.0,0.0,1.53,0.0,💸 PURE_SPECULATION
TRADFIECG,N/A,0.0,0.0,-0.94,0.0,💸 PURE_SPECULATION
TRADFISTRD,N/A,0.0,0.0,2.22,0.0,💸 PURE_SPECULATION
TRADFIEZU,N/A,0.0,0.0,-2.75,0.0,💸 PURE_SPECULATION
TRADFIPIEQ,N/A,0.0,0.0,-2.77,0.0,💸 PURE_SPECULATION
TRADFIEVN,N/A,0.0,0.0,-3.51,0.0,💸 PURE_SPECULATION
TRADFIFBGL,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIPHYL,N/A,0.0,0.0,-2.08,0.0,💸 PURE_SPECULATION
TRADFIMSPQ,N/A,0.0,0.0,1.23,0.0,💸 PURE_SPECULATION
TRADFICPZ,N/A,0.0,0.0,-2.01,0.0,💸 PURE_SPECULATION
TRADFIQLDY,N/A,0.0,0.0,-0.54,0.0,💸 PURE_SPECULATION
TRADFIGAINL,N/A,0.0,0.0,1.23,0.0,💸 PURE_SPECULATION
TRADFICVEO,N/A,0.0,0.0,-1.24,0.0,💸 PURE_SPECULATION
TRADFIAIR,N/A,0.0,0.0,-2.62,0.0,💸 PURE_SPECULATION
AUDIERA,N/A,0.0,0.0,-1.25,0.0,💸 PURE_SPECULATION
TRADFIDTF,N/A,0.0,0.0,1.09,0.0,💸 PURE_SPECULATION
TRADFIGTERA,N/A,0.0,0.0,0.5,0.0,💸 PURE_SPECULATION
TRADFIMPLT,N/A,0.0,0.0,2.03,0.0,💸 PURE_SPECULATION
TRADFIJSTC,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFIASPN,N/A,0.0,0.0,-1.37,0.0,💸 PURE_SPECULATION
TRADFINMTC,N/A,0.0,0.0,-2.15,0.0,💸 PURE_SPECULATION
TRADFISPCB,N/A,0.0,0.0,0.37,0.0,💸 PURE_SPECULATION
TRADFICGGG,N/A,0.0,0.0,-1.27,0.0,💸 PURE_SPECULATION
TRADFIUJUN,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIENGN,N/A,0.0,0.0,0.75,0.0,💸 PURE_SPECULATION
TRADFIFSIG,N/A,0.0,0.0,-1.46,0.0,💸 PURE_SPECULATION
TRADFIFTRB,N/A,0.0,0.0,-1.82,0.0,💸 PURE_SPECULATION
TRADFISPSC,N/A,0.0,0.0,2.69,0.0,💸 PURE_SPECULATION
TRADFIJFBR,N/A,0.0,0.0,-1.79,0.0,💸 PURE_SPECULATION
TRADFIPROK,N/A,0.0,0.0,-2.69,0.0,💸 PURE_SPECULATION
TRADFIWM,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIJHEM,N/A,0.0,0.0,1.62,0.0,💸 PURE_SPECULATION
TRADFIELCV,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFICHA,N/A,0.0,0.0,-1.59,0.0,💸 PURE_SPECULATION
TRADFIDFSD,N/A,0.0,0.0,-3.03,0.0,💸 PURE_SPECULATION
TRADFINP,N/A,0.0,0.0,3.09,0.0,💸 PURE_SPECULATION
TRADFIGH,N/A,0.0,0.0,0.47,0.0,💸 PURE_SPECULATION
TRADFIBNS,N/A,0.0,0.0,2.27,0.0,💸 PURE_SPECULATION
TRADFIDEC,N/A,0.0,0.0,-0.41,0.0,💸 PURE_SPECULATION
TRADFICRDF,N/A,0.0,0.0,1.8,0.0,💸 PURE_SPECULATION
TRADFICVNA,N/A,0.0,0.0,1.6,0.0,💸 PURE_SPECULATION
TRADFIFLRG,N/A,0.0,0.0,-3.41,0.0,💸 PURE_SPECULATION
TRADFICPOP,N/A,0.0,0.0,1.46,0.0,💸 PURE_SPECULATION
TRADFIMYE,N/A,0.0,0.0,1.35,0.0,💸 PURE_SPECULATION
TRADFICREV,N/A,0.0,0.0,2.56,0.0,💸 PURE_SPECULATION
TRADFIRES,N/A,0.0,0.0,1.61,0.0,💸 PURE_SPECULATION
TRADFIAWK,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIAORT,N/A,0.0,0.0,-3.03,0.0,💸 PURE_SPECULATION
TRADFIIYM,N/A,0.0,0.0,-1.22,0.0,💸 PURE_SPECULATION
TRADFICAPS,N/A,0.0,0.0,2.43,0.0,💸 PURE_SPECULATION
TRADFIDEM,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
TRADFIHOOX,N/A,0.0,0.0,-2.13,0.0,💸 PURE_SPECULATION
TRADFIGXAI,N/A,0.0,0.0,1.24,0.0,💸 PURE_SPECULATION
IRYS,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFIUSEG,N/A,0.0,0.0,-0.19,0.0,💸 PURE_SPECULATION
TRADFITWI,N/A,0.0,0.0,-0.99,0.0,💸 PURE_SPECULATION
TRADFIVLN,N/A,0.0,0.0,1.18,0.0,💸 PURE_SPECULATION
TRADFIALZN,N/A,0.0,0.0,-3.31,0.0,💸 PURE_SPECULATION
TRADFIIGD,N/A,0.0,0.0,-0.8,0.0,💸 PURE_SPECULATION
TRADFIGAIA,N/A,0.0,0.0,-0.01,0.0,💸 PURE_SPECULATION
TRADFIDJP,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFIMATV,N/A,0.0,0.0,1.24,0.0,💸 PURE_SPECULATION
TRADFIOPAL,N/A,0.0,0.0,-0.75,0.0,💸 PURE_SPECULATION
TRADFITDSPU,N/A,0.0,0.0,1.85,0.0,💸 PURE_SPECULATION
TRADFIUSIG,N/A,0.0,0.0,-1.9,0.0,💸 PURE_SPECULATION
TRADFIPRTH,N/A,0.0,0.0,-2.3,0.0,💸 PURE_SPECULATION
TRADFIAAM.WS,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIACWX,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFIBH,N/A,0.0,0.0,1.73,0.0,💸 PURE_SPECULATION
TRADFIGRNQ,N/A,0.0,0.0,2.73,0.0,💸 PURE_SPECULATION
TRADFIMIDD,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFIETPI,N/A,0.0,0.0,-0.27,0.0,💸 PURE_SPECULATION
CHILIZ,N/A,0.0,0.0,1.22,0.0,💸 PURE_SPECULATION
TRADFIFLJH,N/A,0.0,0.0,2.53,0.0,💸 PURE_SPECULATION
TRADFIICPY,N/A,0.0,0.0,-0.67,0.0,💸 PURE_SPECULATION
TRADFILQDA,N/A,0.0,0.0,-1.77,0.0,💸 PURE_SPECULATION
TRADFIMH,N/A,0.0,0.0,-0.26,0.0,💸 PURE_SPECULATION
TRADFIEVTL,N/A,0.0,0.0,3.31,0.0,💸 PURE_SPECULATION
TRADFIANRO,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIPSTV,N/A,0.0,0.0,1.96,0.0,💸 PURE_SPECULATION
TRADFIRMAX,N/A,0.0,0.0,3.07,0.0,💸 PURE_SPECULATION
TRADFIZTR,N/A,0.0,0.0,-1.96,0.0,💸 PURE_SPECULATION
TRADFIAIN,N/A,0.0,0.0,-1.59,0.0,💸 PURE_SPECULATION
TRADFIELE,N/A,0.0,0.0,1.18,0.0,💸 PURE_SPECULATION
TRADFIPSMO,N/A,0.0,0.0,1.68,0.0,💸 PURE_SPECULATION
TRADFIACTU,N/A,0.0,0.0,1.13,0.0,💸 PURE_SPECULATION
TRADFIAUID,N/A,0.0,0.0,-0.39,0.0,💸 PURE_SPECULATION
TRADFIUDMY,N/A,0.0,0.0,1.89,0.0,💸 PURE_SPECULATION
TRADFISTI,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFINKLR,N/A,0.0,0.0,-1.42,0.0,💸 PURE_SPECULATION
TRADFIDFEV,N/A,0.0,0.0,-1.3,0.0,💸 PURE_SPECULATION
TRADFIAMG,N/A,0.0,0.0,-0.99,0.0,💸 PURE_SPECULATION
TRADFITHR,N/A,0.0,0.0,-0.23,0.0,💸 PURE_SPECULATION
TRADFISUSC,N/A,0.0,0.0,-1.7,0.0,💸 PURE_SPECULATION
TRADFICHCT,N/A,0.0,0.0,1.55,0.0,💸 PURE_SPECULATION
TRADFIFUSEW,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFITXN,N/A,0.0,0.0,-2.27,0.0,💸 PURE_SPECULATION
TRADFISWAN,N/A,0.0,0.0,-2.46,0.0,💸 PURE_SPECULATION
TRADFIUUU,N/A,0.0,0.0,0.93,0.0,💸 PURE_SPECULATION
TRADFIFUFU,N/A,0.0,0.0,1.9,0.0,💸 PURE_SPECULATION
TRADFILOPE,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFILOTI,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFISREA,N/A,0.0,0.0,2.17,0.0,💸 PURE_SPECULATION
TRADFIRWJ,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIAVSU,N/A,0.0,0.0,-0.4,0.0,💸 PURE_SPECULATION
TRADFIMMT,N/A,0.0,0.0,-0.74,0.0,💸 PURE_SPECULATION
TRADFIHCC,N/A,0.0,0.0,-0.13,0.0,💸 PURE_SPECULATION
TRADFIFRAF,N/A,0.0,0.0,-2.85,0.0,💸 PURE_SPECULATION
TRADFISITE,N/A,0.0,0.0,-1.85,0.0,💸 PURE_SPECULATION
TRADFIACU,N/A,0.0,0.0,-0.89,0.0,💸 PURE_SPECULATION
TRADFIETSY,N/A,0.0,0.0,1.87,0.0,💸 PURE_SPECULATION
TRADFISMLL,N/A,0.0,0.0,-1.0,0.0,💸 PURE_SPECULATION
TRADFIIUSB,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFISMB,N/A,0.0,0.0,2.83,0.0,💸 PURE_SPECULATION
TRADFIBFRZ,N/A,0.0,0.0,0.53,0.0,💸 PURE_SPECULATION
TRADFIIXHL,N/A,0.0,0.0,-2.14,0.0,💸 PURE_SPECULATION
TRADFILMAT,N/A,0.0,0.0,-1.6,0.0,💸 PURE_SPECULATION
TRADFINUEM,N/A,0.0,0.0,1.03,0.0,💸 PURE_SPECULATION
TRADFIBANC,N/A,0.0,0.0,-0.89,0.0,💸 PURE_SPECULATION
TRADFIDNLI,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFICABO,N/A,0.0,0.0,-1.79,0.0,💸 PURE_SPECULATION
TRADFINITO,N/A,0.0,0.0,3.24,0.0,💸 PURE_SPECULATION
TRADFITMFG,N/A,0.0,0.0,1.64,0.0,💸 PURE_SPECULATION
TRADFIMHUA,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFIOZEM,N/A,0.0,0.0,-1.75,0.0,💸 PURE_SPECULATION
TRADFIALG,N/A,0.0,0.0,-2.05,0.0,💸 PURE_SPECULATION
TRADFIILCG,N/A,0.0,0.0,-1.83,0.0,💸 PURE_SPECULATION
TRADFIJNK,N/A,0.0,0.0,-2.08,0.0,💸 PURE_SPECULATION
TRADFIJACS,N/A,0.0,0.0,-2.78,0.0,💸 PURE_SPECULATION
TRADFIOMFL,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFISGLY,N/A,0.0,0.0,-0.92,0.0,💸 PURE_SPECULATION
TRADFILIEN,N/A,0.0,0.0,-2.15,0.0,💸 PURE_SPECULATION
TRADFIAKTX,N/A,0.0,0.0,3.18,0.0,💸 PURE_SPECULATION
TRADFIBKDV,N/A,0.0,0.0,-2.77,0.0,💸 PURE_SPECULATION
TRADFIFCEF,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFIXLI,N/A,0.0,0.0,-3.44,0.0,💸 PURE_SPECULATION
TRADFIBSL,N/A,0.0,0.0,-1.16,0.0,💸 PURE_SPECULATION
TRADFIAVNT,N/A,0.0,0.0,-0.92,0.0,💸 PURE_SPECULATION
TRADFIXSW,N/A,0.0,0.0,-1.0,0.0,💸 PURE_SPECULATION
TRADFIMG,N/A,0.0,0.0,2.99,0.0,💸 PURE_SPECULATION
TRADFITBRG,N/A,0.0,0.0,-2.46,0.0,💸 PURE_SPECULATION
TRADFIGD,N/A,0.0,0.0,-2.63,0.0,💸 PURE_SPECULATION
TRADFIGLRE,N/A,0.0,0.0,-0.19,0.0,💸 PURE_SPECULATION
CELESTIA,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
TRADFINHIC,N/A,0.0,0.0,0.21,0.0,💸 PURE_SPECULATION
TRADFINPWR.WS,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFIECOR,N/A,0.0,0.0,-0.25,0.0,💸 PURE_SPECULATION
RESOLVRLP,N/A,0.0,0.0,-0.16,0.0,💸 PURE_SPECULATION
TRADFICGIE,N/A,0.0,0.0,-2.81,0.0,💸 PURE_SPECULATION
TRADFIARKQ,N/A,0.0,0.0,1.87,0.0,💸 PURE_SPECULATION
TRADFITBF,N/A,0.0,0.0,0.7,0.0,💸 PURE_SPECULATION
TRADFIDEI,N/A,0.0,0.0,-2.58,0.0,💸 PURE_SPECULATION
TRADFIPRQR,N/A,0.0,0.0,2.74,0.0,💸 PURE_SPECULATION
TRADFIMPTI,N/A,0.0,0.0,-0.47,0.0,💸 PURE_SPECULATION
TRADFIFRGN,N/A,0.0,0.0,-0.34,0.0,💸 PURE_SPECULATION
TRADFIFDHY,N/A,0.0,0.0,-1.91,0.0,💸 PURE_SPECULATION
TRADFIACVA,N/A,0.0,0.0,-2.55,0.0,💸 PURE_SPECULATION
TRADFIJSI,N/A,0.0,0.0,-0.94,0.0,💸 PURE_SPECULATION
TRADFISNOU,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFIXERS,N/A,0.0,0.0,1.37,0.0,💸 PURE_SPECULATION
TRADFICMND,N/A,0.0,0.0,-1.5,0.0,💸 PURE_SPECULATION
TRADFIDFCF,N/A,0.0,0.0,-2.04,0.0,💸 PURE_SPECULATION
TRADFIORGNW,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIWY,N/A,0.0,0.0,0.9,0.0,💸 PURE_SPECULATION
TRADFIOCS,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFIBLOX,N/A,0.0,0.0,2.41,0.0,💸 PURE_SPECULATION
TRADFIHYSA,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFICNOBP,N/A,0.0,0.0,0.58,0.0,💸 PURE_SPECULATION
TRADFILGPS,N/A,0.0,0.0,0.21,0.0,💸 PURE_SPECULATION
TRADFICRM,N/A,0.0,0.0,1.0,0.0,💸 PURE_SPECULATION
TRADFIAIMD,N/A,0.0,0.0,-1.65,0.0,💸 PURE_SPECULATION
TRADFIGOVZ,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFIBSCW,N/A,0.0,0.0,-2.28,0.0,💸 PURE_SPECULATION
USX,N/A,0.0,0.0,-0.3,0.0,💸 PURE_SPECULATION
TRADFIDAPP,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFICLBT,N/A,0.0,0.0,1.51,0.0,💸 PURE_SPECULATION
TRADFIEWI,N/A,0.0,0.0,1.41,0.0,💸 PURE_SPECULATION
TRADFIAEMS,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFISACH,N/A,0.0,0.0,1.49,0.0,💸 PURE_SPECULATION
TRADFIIGHG,N/A,0.0,0.0,-1.32,0.0,💸 PURE_SPECULATION
TRADFIOM,N/A,0.0,0.0,-0.44,0.0,💸 PURE_SPECULATION
TRADFIDIAL,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFICOSM,N/A,0.0,0.0,-1.8,0.0,💸 PURE_SPECULATION
TRADFIDYORW,N/A,0.0,0.0,2.78,0.0,💸 PURE_SPECULATION
TRADFIHTLD,N/A,0.0,0.0,-2.32,0.0,💸 PURE_SPECULATION
TRADFIBIBL,N/A,0.0,0.0,-2.67,0.0,💸 PURE_SPECULATION
TRADFIFCRS.WS,N/A,0.0,0.0,-0.28,0.0,💸 PURE_SPECULATION
TRADFIAES,N/A,0.0,0.0,0.5,0.0,💸 PURE_SPECULATION
TRADFIJPC,N/A,0.0,0.0,-2.4,0.0,💸 PURE_SPECULATION
TRADFIBCSS,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFIPGAC,N/A,0.0,0.0,0.19,0.0,💸 PURE_SPECULATION
TRADFIMAN,N/A,0.0,0.0,-2.77,0.0,💸 PURE_SPECULATION
TRADFIXOSWW,N/A,0.0,0.0,0.07,0.0,💸 PURE_SPECULATION
TRADFICCEF,N/A,0.0,0.0,-0.41,0.0,💸 PURE_SPECULATION
TRADFICNEQ,N/A,0.0,0.0,1.3,0.0,💸 PURE_SPECULATION
TRADFICRACR,N/A,0.0,0.0,-0.59,0.0,💸 PURE_SPECULATION
TRADFICSPI,N/A,0.0,0.0,2.5,0.0,💸 PURE_SPECULATION
TRADFIRIME,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
TRADFITACO,N/A,0.0,0.0,0.25,0.0,💸 PURE_SPECULATION
TRADFIECDAW,N/A,0.0,0.0,1.21,0.0,💸 PURE_SPECULATION
TRADFIKPDD,N/A,0.0,0.0,0.26,0.0,💸 PURE_SPECULATION
TRADFINECB,N/A,0.0,0.0,2.99,0.0,💸 PURE_SPECULATION
TRADFIPML,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFIMET,N/A,0.0,0.0,-2.26,0.0,💸 PURE_SPECULATION
TRADFICGC,N/A,0.0,0.0,-0.27,0.0,💸 PURE_SPECULATION
TRADFILLYZ,N/A,0.0,0.0,2.69,0.0,💸 PURE_SPECULATION
TRADFIELM,N/A,0.0,0.0,-1.74,0.0,💸 PURE_SPECULATION
TRADFIMGNI,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFIHPAIW,N/A,0.0,0.0,-1.36,0.0,💸 PURE_SPECULATION
TRADFICLW,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFIPCH,N/A,0.0,0.0,-1.23,0.0,💸 PURE_SPECULATION
TRADFIBRAG,N/A,0.0,0.0,0.22,0.0,💸 PURE_SPECULATION
TRADFIPGZ,N/A,0.0,0.0,-1.0,0.0,💸 PURE_SPECULATION
TRADFICCU,N/A,0.0,0.0,-2.79,0.0,💸 PURE_SPECULATION
TRADFIPUK,N/A,0.0,0.0,0.94,0.0,💸 PURE_SPECULATION
TRADFIMGRE,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
TRADFIBFRI,N/A,0.0,0.0,-2.86,0.0,💸 PURE_SPECULATION
TRADFIBBBY,N/A,0.0,0.0,-0.96,0.0,💸 PURE_SPECULATION
TRADFIUSBC,N/A,0.0,0.0,-2.41,0.0,💸 PURE_SPECULATION
TRADFIBRR,N/A,0.0,0.0,-1.74,0.0,💸 PURE_SPECULATION
TRADFIFFLG,N/A,0.0,0.0,1.43,0.0,💸 PURE_SPECULATION
TRADFIABIG,N/A,0.0,0.0,-0.11,0.0,💸 PURE_SPECULATION
TRADFIFBLG,N/A,0.0,0.0,2.55,0.0,💸 PURE_SPECULATION
TRADFIRDW,N/A,0.0,0.0,2.46,0.0,💸 PURE_SPECULATION
TRADFICDT,N/A,0.0,0.0,-0.8,0.0,💸 PURE_SPECULATION
TRADFICABR,N/A,0.0,0.0,0.25,0.0,💸 PURE_SPECULATION
TRADFIBDBT,N/A,0.0,0.0,-2.02,0.0,💸 PURE_SPECULATION
TRADFILEN.B,N/A,0.0,0.0,-2.35,0.0,💸 PURE_SPECULATION
TRADFIRMM,N/A,0.0,0.0,-1.81,0.0,💸 PURE_SPECULATION
TRADFITBUX,N/A,0.0,0.0,2.57,0.0,💸 PURE_SPECULATION
TRADFIIVOO,N/A,0.0,0.0,-1.88,0.0,💸 PURE_SPECULATION
TRADFIBROS,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
TRADFIFGMCR,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
INJECTIVEPROTOCOL,N/A,0.0,0.0,1.57,0.0,💸 PURE_SPECULATION
STAKEWISEV3OSETH,N/A,0.0,0.0,2.3,0.0,💸 PURE_SPECULATION
TRADFIARE,N/A,0.0,0.0,-0.32,0.0,💸 PURE_SPECULATION
TRADFIPTNQ,N/A,0.0,0.0,-0.15,0.0,💸 PURE_SPECULATION
TRADFIPRIM,N/A,0.0,0.0,0.91,0.0,💸 PURE_SPECULATION
TRADFIBATRA,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIGLDD,N/A,0.0,0.0,2.05,0.0,💸 PURE_SPECULATION
TRADFISNPS,N/A,0.0,0.0,-0.65,0.0,💸 PURE_SPECULATION
TRADFIYETH,N/A,0.0,0.0,2.58,0.0,💸 PURE_SPECULATION
TRADFINEWT,N/A,0.0,0.0,1.44,0.0,💸 PURE_SPECULATION
TRADFIPFRL,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFIYDESW,N/A,0.0,0.0,0.04,0.0,💸 PURE_SPECULATION
TRADFIBULX,N/A,0.0,0.0,2.58,0.0,💸 PURE_SPECULATION
TRADFIDUOL,N/A,0.0,0.0,1.53,0.0,💸 PURE_SPECULATION
TRADFIIUSV,N/A,0.0,0.0,-2.05,0.0,💸 PURE_SPECULATION
TRADFIARTY,N/A,0.0,0.0,-0.76,0.0,💸 PURE_SPECULATION
CONCORDIUM,N/A,0.0,0.0,2.85,0.0,💸 PURE_SPECULATION
TRADFIREET,N/A,0.0,0.0,-2.03,0.0,💸 PURE_SPECULATION
TRADFIAUPH,N/A,0.0,0.0,-0.8,0.0,💸 PURE_SPECULATION
TRADFILXFR,N/A,0.0,0.0,2.2,0.0,💸 PURE_SPECULATION
TRADFIMPG,N/A,0.0,0.0,-2.61,0.0,💸 PURE_SPECULATION
POLYGONPOSBRIDGEDWETHPOLYGONPOS,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
TRADFIBIAF,N/A,0.0,0.0,1.56,0.0,💸 PURE_SPECULATION
TRADFIRCB,N/A,0.0,0.0,0.77,0.0,💸 PURE_SPECULATION
TRADFICYH,N/A,0.0,0.0,-0.95,0.0,💸 PURE_SPECULATION
TRADFIJBL,N/A,0.0,0.0,1.84,0.0,💸 PURE_SPECULATION
TRADFISDA,N/A,0.0,0.0,-3.05,0.0,💸 PURE_SPECULATION
TRADFIDIS,N/A,0.0,0.0,1.04,0.0,💸 PURE_SPECULATION
TRADFIVCLT,N/A,0.0,0.0,-1.7,0.0,💸 PURE_SPECULATION
ZILLIQA,N/A,0.0,0.0,1.65,0.0,💸 PURE_SPECULATION
TRADFIJCPI,N/A,0.0,0.0,-2.02,0.0,💸 PURE_SPECULATION
TRADFINVNIW,N/A,0.0,0.0,0.19,0.0,💸 PURE_SPECULATION
TRADFIAIPO,N/A,0.0,0.0,-2.31,0.0,💸 PURE_SPECULATION
TRADFIGIGGW,N/A,0.0,0.0,2.44,0.0,💸 PURE_SPECULATION
TRADFIEFOI,N/A,0.0,0.0,1.52,0.0,💸 PURE_SPECULATION
TRADFIITRG,N/A,0.0,0.0,2.61,0.0,💸 PURE_SPECULATION
TRADFISKYH,N/A,0.0,0.0,-3.19,0.0,💸 PURE_SPECULATION
UCHAIN2,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFISKT,N/A,0.0,0.0,2.51,0.0,💸 PURE_SPECULATION
TRADFIGIW,N/A,0.0,0.0,-0.53,0.0,💸 PURE_SPECULATION
TRADFIEWT,N/A,0.0,0.0,2.12,0.0,💸 PURE_SPECULATION
TRADFIDOG,N/A,0.0,0.0,2.22,0.0,💸 PURE_SPECULATION
TRADFIAAPX,N/A,0.0,0.0,-1.79,0.0,💸 PURE_SPECULATION
TRADFIDUSA,N/A,0.0,0.0,-1.2,0.0,💸 PURE_SPECULATION
TRADFITE.WS,N/A,0.0,0.0,2.98,0.0,💸 PURE_SPECULATION
TRADFICCI,N/A,0.0,0.0,0.78,0.0,💸 PURE_SPECULATION
TRADFIPSHG,N/A,0.0,0.0,-1.08,0.0,💸 PURE_SPECULATION
