TICKER,PRICE,K_SCORE
TRADFI_AUR,4.61,-0.07
TRADFI_FFLG,30.3,-0.07
PUMP-FUN,0.00303337,-0.07
TRADFI_PCY,21.68,-0.07
TRADFI_IXC,43.02,-0.07
TRADFI_LANV,2.14,-0.07
TRADFI_CLIR,0.7544,-0.07
TRADFI_KNTK,37.14,-0.07
TRADFI_VONG,123.15,-0.08
TRADFI_ESI,26.37,-0.08
TRADFI_TVGNW,0.0442,-0.08
TRADFI_SONO,19.16,-0.08
TRADFI_SMPL,18.62,-0.08
TRADFI_BTOC,0.6704,-0.08
TRADFI_WBI,21.8,-0.08
TRADFI_EGP,179.1,-0.08
TRADFI_MTUM,253.5,-0.08
TRADFI_HARD,29.4301,-0.08
TRADFI_TLH,101.83,-0.08
TRADFI_REVB,1.06,-0.08
TRADFI_MBS,8.74,-0.08
TRADFI_VCRM,75.48,-0.08
TRADFI_WSBC,33.15,-0.08
TRADFI_AVXX,11.44,-0.08
TRADFI_TPC,43.735,-0.08
TRADFI_BWPA,19.4,-0.08
TRADFI_PRME,4.19,-0.09
ALEO,0.126494,-0.09
TRADFI_TROO,1.54,-0.09
TRADFI_FMAO,25.6,-0.09
TRADFI_EHTH,3.68,-0.09
TRADFI_COM,29.67,-0.09
TRADFI_COZX,14.81,-0.09
TRADFI_HOUR,2.03,-0.09
TRADFI_ASB,26.16,-0.09
TRADFI_FTK,16.68,-0.09
TRADFI_NFXS,16.9017,-0.09
TRADFI_AFG,132.81,-0.09
TRADFI_ADEA,12.8,-0.09
TRADFI_UNH,323.6,-0.1
TRADFI_SLDP,5.3,-0.1
TRADFI_ELF,77.42,-0.1
LINEA,0.00797024,-0.1
TRADFI_INTT,7.67,-0.1
TRADFI_KF,36.06,-0.1
TRADFI_BC,71.4,-0.1
TRADFI_JBND,53.965,-0.1
TRADFI_LOTWW,0.065,-0.1
TRADFI_TWM,31.2,-0.1
TRADFI_TAXI,51.21,-0.1
TRADFI_AMG,271.06,-0.1
TRADFI_BLSH,46.11,-0.1
AERODROME-FINANCE,0.662457,-0.1
TRADFI_AIG,76.42,-0.1
TRADFI_EOCT,31.3252,-0.1
TRADFI_VNAM,24.6495,-0.11
TRADFI_MYE,18.77,-0.11
TRADFI_XONE,49.525,-0.11
TRADFI_CORT,83.15,-0.11
TRADFI_MITT,8.24,-0.11
TRADFI_BIPI,17.25,-0.11
TRADFI_PLTD,6.53,-0.11
TRADFI_CPSD,25.955,-0.11
MX-TOKEN,2.15,-0.11
TRADFI_FNKO,3.02,-0.11
TRADFI_PN,0.76,-0.12
TRADFI_JMEE,65.17,-0.12
TRADFI_FLBR,19.959,-0.12
TRADFI_OFIX,15.67,-0.12
TRADFI_COWG,35.5939,-0.12
TRADFI_IHY,21.86,-0.12
TRADFI_RDTL,53.7,-0.12
TRADFI_PKX,53.95,-0.12
TRADFI_SRVR,14.824300000000001,-0.12
TRADFI_CWEN.A,30.87,-0.12
TRADFI_BZ,21.29,-0.12
BINANCE-BRIDGED-USDT-BNB-SMART-CHAIN,0.999861,-0.12
TRADFI_CIVB,23.42,-0.12
TRADFI_FRGN,25.3382,-0.13
TRADFI_MFMO,20.05,-0.13
TRADFI_KWMWW,0.0701,-0.13
RIPPLE-USD,0.999691,-0.13
TRADFI_PMAY,39.34,-0.13
TRADFI_VC,99.91,-0.13
TRADFI_RITMPD,24.51,-0.13
TRADFI_MSGS,225.9,-0.13
TRADFI_GABC,39.65,-0.13
TRADFI_TTD,39.4,-0.13
TRADFI_IQM,90.56,-0.13
TRADFI_DNTH,43.58,-0.13
TRADFI_NOVTU,53.99,-0.13
TRADFI_CSV,41.86,-0.13
TRADFI_DLHC,5.95,-0.13
TRADFI_LIN,390.38,-0.13
TRADFI_VOE,176.82,-0.13
TRADFI_PRAA,17.25,-0.13
TRADFI_GSPD,19.51,-0.13
TRADFI_FDV,28.34,-0.13
TRADFI_SEPW,31.73,-0.14
TRADFI_HYPD,3.76,-0.14
TRADFI_STRL,324.1,-0.14
TRADFI_PEY,20.33,-0.14
TRADFI_ELBM,1.04,-0.14
USDA-3,0.99576,-0.14
TRADFI_QBTZ,11.33,-0.14
TRADFI_AR,37.35,-0.14
TRADFI_PHI,21.8,-0.14
TRADFI_SUB,106.52,-0.14
TRADFI_SAN,11.01,-0.14
TRADFI_DUK,115.24,-0.14
TRADFI_TZA,7.17,-0.14
TRADFI_RJET,19.25,-0.14
TRADFI_FCTR,35.8901,-0.14
TRADFI_DFAS,70.16,-0.15
TRADFI_ACAD,26.89,-0.15
APENFT,3.66084e-07,-0.15
TRADFI_FLGC,9.37,-0.15
TRADFI_FBNC,51.2,-0.15
TRADFI_SMLF,75.6,-0.15
TRADFI_IMO,90.7,-0.15
TRADFI_FXU,44.93,-0.15
TRADFI_GFS,39.96,-0.15
TRADFI_FSIG,19.19,-0.15
TRADFI_AREC,2.79,-0.15
TRADFI_JLHL,4.35,-0.15
TRADFI_VMI,413.82,-0.15
TRADFI_NCL,0.3599,-0.15
TRADFI_DOCN,49.72,-0.15
UNIT-PUMP,0.00302657,-0.16
TRADFI_FLR,43.4,-0.16
TRADFI_IEO,94.82,-0.16
TRADFI_BBEM,65.0983,-0.16
TRADFI_ABVE,2.58,-0.16
BINANCE-PEG-BUSD,0.998821,-0.16
TRADFI_TDSB,23.905,-0.16
TRADFI_ADME,51.63,-0.16
TRADFI_ICVT,100.23,-0.16
TRADFI_DOX,77.15,-0.16
TRADFI_TMV,36.42,-0.16
TRADFI_GCBC,23.75,-0.16
TRADFI_EPRT,31.08,-0.16
TRADFI_TDUP,8.49,-0.16
TRADFI_NFJ,13.17,-0.16
TRADFI_PLDR,37.3505,-0.16
TRADFI_BRZU,80.28,-0.17
TRADFI_POR,48.22,-0.17
TRADFI_ASMB,35.67,-0.17
TRADFI_BIPJ,25.35,-0.17
TRADFI_SYFI,35.87,-0.17
MIDNIGHT-3,0.04029058,-0.17
TRADFI_CVBF,19.64,-0.17
TRADFI_CTAS,183.15,-0.17
TRADFI_OIA,6.16,-0.17
TRADFI_OBK,37.51,-0.17
TRADFI_GIW,9.885,-0.17
TRADFI_FMDE,36.4,-0.17
TRADFI_TFCPR,18.98,-0.17
TRADFI_ANIP,81.67,-0.17
TRADFI_XVV,52.795,-0.17
TRADFI_IRDM,17.75,-0.18
TRADFI_RLMD,4.14,-0.18
TRADFI_NGL,9.94,-0.18
TRADFI_SRTY,40.96,-0.18
EURO-COIN,1.16,-0.18
TRADFI_IRTC,173.63,-0.18
TRADFI_RSPA,51.01,-0.18
TRADFI_REFR,1.59,-0.18
TRADFI_ARCX,48.22,-0.18
TRADFI_BSMW,25.085,-0.18
TRADFI_RVPHW,0.0081,-0.18
TRADFI_BLTD,25.62,-0.18
TRADFI_PARR,43.09,-0.18
TRADFI_AZ,6.18,-0.18
TRADFI_CSM,79.07,-0.18
METAL-BLOCKCHAIN,0.18624,-0.19
TRADFI_AMBO,3.98,-0.19
TRADFI_GMM,1.31,-0.19
TRADFI_EBND,21.19,-0.19
TRADFI_FJUN,56.67,-0.19
TRADFI_HVT,23.7,-0.19
TRADFI_CINF,161.49,-0.19
TRADFI_SDSI,51.545,-0.19
TRADFI_PTIN,31.6354,-0.19
TRADFI_NTAP,117.3,-0.19
TRADFI_AXR,20.02,-0.19
TRADFI_RYOJ,3.99,-0.19
BRIDGED-USDC-POLYGON-POS-BRIDGE,0.999802,-0.19
TRADFI_MNSO,19.69,-0.19
TRADFI_BGDV,27.3959,-0.19
TRADFI_BBBI,51.9964,-0.19
TRADFI_VOD,12.5,-0.19
TRADFI_CWB,90.8,-0.2
TRADFI_DDFO,21.495,-0.2
TRADFI_AINP,25.25,-0.2
TRADFI_WEYS,31.83,-0.2
TRADFI_OXBR,1.39,-0.2
TRADFI_BFRG,1.14,-0.2
TRADFI_BNDI,47.584,-0.2
TRADFI_BYRN,19.0,-0.2
TRADFI_FAF,62.29,-0.2
TRADFI_KOF,91.66,-0.2
TRADFI_SUZ,9.27,-0.2
TRADFI_ENS,147.17,-0.2
TRADFI_INFY,17.75,-0.2
TRADFI_BRHY,51.37,-0.2
TRADFI_INTU,655.75,-0.2
TRADFI_YSPY,18.3815,-0.2
TRADFI_WANT,48.63,-0.2
TRADFI_DOCT,44.08,-0.2
MINIDOGE-5,1.17637e-07,-0.21
TRADFI_KNGZ,36.18,-0.21
TRADFI_CAPT,0.611,-0.21
SUPERFARM,0.255353,-0.21
HYPERLIQUID,28.17,-0.21
TRADFI_GREEL,15.85,-0.21
TRADFI_RDTE,31.55,-0.21
TRADFI_YALA,7.06,-0.21
TRADFI_CNO,40.03,-0.22
TRADFI_VPV,10.415,-0.22
TRADFI_WCAP,9.975,-0.22
TRADFI_MCB,77.96,-0.22
TRADFI_PCOR,77.61,-0.22
TRADFI_GME.WS,3.98,-0.22
TRADFI_QUSA,18.175,-0.22
TRADFI_CIFRW,5.23,-0.22
TRADFI_HLI,177.56,-0.22
TRADFI_IGCB,46.555,-0.22
TRADFI_SHIM,2.66,-0.22
TRADFI_SFBC,44.32,-0.22
TRADFI_VUSB,49.825,-0.22
TRADFI_BUZZ,35.02,-0.22
TRADFI_JENA,10.2,-0.22
TRADFI_EBAY,83.89,-0.23
TRADFI_ZKH,3.22,-0.23
TRADFI_TMUSZ,22.84,-0.23
TRADFI_DFLI,0.7963,-0.23
TRADFI_TMCWW,1.71,-0.23
TRADFI_CURR,2.3,-0.23
TRADFI_SGMO,0.5033,-0.23
TRADFI_SCEPL,17.35,-0.23
TRADFI_RARE,36.3,-0.23
UNIBASE,0.04195748,-0.23
TRADFI_PYPD,3.98,-0.23
BINANCE-BRIDGED-USDC-BNB-SMART-CHAIN,0.999795,-0.23
TRADFI_IWO,331.66,-0.23
TRADFI_BCAB,0.8053,-0.23
TRADFI_JOBY,15.44,-0.23
TRADFI_FCFS,156.2,-0.23
TRADFI_UGI,37.75,-0.23
TRADFI_ANGL,29.38,-0.23
TRADFI_FFLV,24.07,-0.23
TRADFI_RGEF,30.3372,-0.24
TRADFI_YI,3.61,-0.24
PAYPAL-USD,0.999693,-0.24
TRADFI_ORGO,4.65,-0.24
TRADFI_DFNL,47.06,-0.24
TRADFI_MSCI,537.22,-0.24
TRADFI_SKYW,103.52,-0.24
TRADFI_JD,29.7,-0.24
TRADFI_HBANP,17.18,-0.24
TRADFI_MGLD,0.91,-0.24
TRADFI_NVDW,42.81,-0.24
TRADFI_TCBK,48.16,-0.24
TRADFI_CIFR,19.56,-0.24
TRADFI_ABBV,222.99,-0.24
TRADFI_PR,14.79,-0.25
TRADFI_EJUL,29.27,-0.25
TRADFI_UPSD,26.576,-0.25
SPX6900,0.64542,-0.25
TRADFI_COFPJ,17.98,-0.25
TRADFI_ACES,33.07,-0.25
TURBO,0.00217989,-0.25
TRADFI_LNGX,37.2439,-0.25
TRADFI_ETY,15.54,-0.25
TRADFI_FSCO,6.32,-0.25
TRADFI_EFV,70.5,-0.25
WRAPPED-HYPE,28.15,-0.25
TRADFI_CE,40.2,-0.25
TRADFI_WCT,0.2257,-0.26
TRADFI_SAT,24.85,-0.26
TRADFI_VNT,35.82,-0.26
TRADFI_IVOV,102.275,-0.26
TRADFI_QJUN,31.68,-0.26
TRADFI_BSMS,23.455,-0.26
CANTON-NETWORK,0.073873,-0.26
CASH-4,0.999457,-0.26
TRADFI_LEE,4.15,-0.26
TRADFI_FLRT,47.32,-0.26
TRADFI_CIFU,42.088,-0.26
TRADFI_HYT,9.45,-0.26
TRADFI_BLUW,10.33,-0.26
TRADFI_DRIP,8.12,-0.26
TRADFI_AVIV,70.16,-0.26
TRADFI_EVGOW,0.11,-0.26
TRADFI_FMNB,13.99,-0.26
TRADFI_AMHPG,22.9,-0.26
TRADFI_SKYE,1.21,-0.26
TRADFI_IXP,124.1,-0.27
TRADFI_SLRX,0.8308,-0.27
TRADFI_HUBS,385.8,-0.27
TRADFI_AMTM,28.84,-0.27
TRADFI_HDB,35.17,-0.27
TRADFI_FLOC,17.85,-0.27
TRADFI_STRT,77.65,-0.27
TRADFI_HTAX,24.3481,-0.27
TRADFI_KMT,27.81,-0.27
TRADFI_ACGLN,17.22,-0.27
TRADFI_DFIV,48.57,-0.27
TRADFI_SOXL,47.79,-0.27
TRADFI_FXED,18.18,-0.27
TRADFI_BFZ,10.89,-0.27
TRADFI_BBIN,72.01,-0.27
TRADFI_IDVO,38.16,-0.27
TRADFI_IMMP,2.25,-0.27
TRADFI_TLX,9.62,-0.27
TRADFI_RIG,4.45,-0.27
TRADFI_RTX,171.93,-0.27
TRADFI_LOB,33.02,-0.28
TRADFI_CVI,32.48,-0.28
TRADFI_TGEN,6.79,-0.28
TRADFI_D,58.46,-0.28
TRADFI_PRK,159.06,-0.28
TRADFI_NVDB,28.178,-0.28
TRADFI_SLXN,3.06,-0.28
TRADFI_ASH,57.6,-0.28
TRADFI_QMMY,24.9255,-0.28
TRADFI_DDTD,19.0396,-0.28
TRADFI_BURU,0.2245,-0.28
TRADFI_CLW,17.72,-0.28
TRADFI_PTIX,1.62,-0.28
TRADFI_SQFTW,0.03,-0.28
TRADFI_JACS,10.43,-0.28
TRADFI_UGP,3.92,-0.28
TRADFI_DSL,11.26,-0.29
TRADFI_VTWV,162.1656,-0.29
TRADFI_VWOB,67.25,-0.29
WEFI,2.41,-0.29
TRADFI_BRBR,30.55,-0.29
TRADFI_FNF,56.89,-0.29
TRADFI_GSBD,10.05,-0.29
TRADFI_KBWB,82.25,-0.29
TRADFI_CHCO,122.93,-0.29
TRADFI_COPJ,39.68,-0.29
PENDLE,2.33,-0.29
TRADFI_SYBX,1.04,-0.29
TRADFI_BBD,3.32,-0.29
TRADFI_ETON,16.36,-0.29
TRADFI_LFSC,39.1072,-0.29
TRADFI_TDSC,25.3412,-0.29
TRADFI_EMMF,31.58,-0.29
TRADFI_RSBA,21.485,-0.29
TRADFI_MSI,371.33,-0.29
MELANIA-MEME,0.114734,-0.29
TRADFI_AVBC,16.7,-0.3
TRADFI_SWX,80.0,-0.3
TRADFI_LRGF,69.75,-0.3
TRADFI_EVF,5.33,-0.3
TRADFI_IJUN,28.74,-0.3
TRADFI_ELIS,19.5089,-0.3
TRADFI_HHH,84.54,-0.3
TRADFI_MFSI,29.92,-0.3
TRADFI_V,326.5,-0.3
TRADFI_BKMC,109.62,-0.3
TRADFI_FOUR,66.9,-0.3
HASHKEY-ECOPOINTS,0.295672,-0.3
TRADFI_AFLG,39.32,-0.3
TRADFI_RODM,36.53,-0.3
TRADFI_VERU,2.63,-0.3
TRADFI_CPAG,101.8891,-0.3
TRADFI_OMI,2.49,-0.31
TRADFI_TMQ,4.5,-0.31
TRADFI_VOXR,5.28,-0.31
TRADFI_RANI,1.55,-0.31
TRADFI_WENNW,0.4,-0.31
TRADFI_OPP,7.96,-0.31
TRADFI_MNRS,37.49,-0.31
TRADFI_MELI,2074.48,-0.31
TRADFI_IEMG,67.28,-0.31
BURNEDFI,7.39,-0.31
RING-USD,0.999583,-0.31
TRADFI_UDR,34.9,-0.31
TRADFI_FCNCA,1971.18,-0.31
TRADFI_EOT,16.55,-0.31
TRADFI_AVAL,4.21,-0.31
TRADFI_PBT,18.32,-0.31
TRADFI_CDL,68.6797,-0.31
TRADFI_LMUB,50.3702,-0.31
TRADFI_WKHS,7.14,-0.31
TRADFI_DHS,100.63,-0.31
TRADFI_STRS,20.76,-0.31
TRADFI_XERS,7.01,-0.32
TRADFI_KEX,111.83,-0.32
TRADFI_XLU,42.75,-0.32
TRADFI_SOULR,0.19,-0.32
TRADFI_RNRPF,22.38,-0.32
TRADFI_RINT,28.67,-0.32
TRADFI_HIPS,11.91,-0.32
TRADFI_CNXC,38.11,-0.32
TRADFI_AMZE,0.3953,-0.32
TRADFI_KTCC,2.52,-0.32
TRADFI_WDC,169.54,-0.32
TRADFI_UUUU,15.4,-0.32
TRADFI_BANR,64.45,-0.33
TRADFI_ASCE,27.19,-0.33
TRADFI_RDZN,1.66,-0.33
TRADFI_JQC,5.04,-0.33
TRADFI_GRAB,5.15,-0.33
TRADFI_GNLPE,23.2785,-0.33
TRADFI_ARCC,21.0,-0.33
BELDEX,0.086316,-0.33
TRADFI_INKM,33.2602,-0.33
TRADFI_NUKZ,66.5,-0.33
TRADFI_PTEU,30.4948,-0.33
BRIDGED-USD-COIN-LINEA,0.999665,-0.33
KINETIC-STAKED-HYPE,28.28,-0.33
TRADFI_GINN,74.5681,-0.33
TRADFI_VALE,12.8,-0.33
TRADFI_KBDC,15.25,-0.33
TRADFI_GFF,73.09,-0.33
TRADFI_OAKPB,20.85,-0.33
TRADFI_BCSS.WS,0.69,-0.34
TRADFI_DHF,2.5,-0.34
TRADFI_TOKE,5.4,-0.34
TRADFI_SPKLW,0.2956,-0.34
TRADFI_IBN,30.37,-0.34
TRADFI_AGNCN,25.515,-0.34
DEBRIDGE,0.02067382,-0.34
TRADFI_PSAPS,16.41,-0.34
TRADFI_AIRI,3.0,-0.34
TRADFI_USA,6.13,-0.34
TRADFI_URG,1.36,-0.34
TRADFI_IMUX,0.6704,-0.34
TRADFI_KLXE,1.66,-0.34
GIGGLE-FUND,90.03,-0.34
TRADFI_CTDD,19.59,-0.34
TRADFI_NBTB,42.3,-0.34
TRADFI_FNY,92.5912,-0.35
TRADFI_RGTZ,16.68,-0.35
TRADFI_TME,18.38,-0.35
TRADFI_AEIS,221.27,-0.35
TRADFI_GSC,54.9779,-0.35
TRADFI_DSACU,10.05,-0.35
TRADFI_CHSCM,25.08,-0.35
TRADFI_QLC,80.95,-0.35
TRADFI_KEYPK,20.95,-0.35
TRADFI_BUSA,35.84,-0.35
TRADFI_SLDPW,1.1299,-0.35
TRADFI_GLOO,7.6,-0.35
TRADFI_VUG,493.04,-0.35
TRADFI_IWF,478.49,-0.35
TRADFI_NXC,13.19,-0.35
TRADFI_GOF,12.09,-0.35
TRADFI_OSTX,1.96,-0.35
TRADFI_OMFS,45.43,-0.35
TRADFI_NVBW,33.6968,-0.35
TRADFI_MRTN,11.12,-0.35
TRADFI_COF,230.81,-0.36
TRADFI_ESNT,61.66,-0.36
TRADFI_VSEEW,0.1089,-0.36
TRADFI_FLCC,32.5475,-0.36
TRADFI_IOT,43.79,-0.36
TRADFI_LBRX,21.98,-0.36
TRADFI_ITM,46.95,-0.36
TRADFI_UOKA,3.1106,-0.36
TRADFI_FUSE,1.81,-0.36
TRADFI_DLNG,3.74,-0.36
TRADFI_STSSW,0.0459,-0.36
POLYGON_NETWORK,26.010045641666665,-0.36
TRADFI_JUCY,22.2,-0.36
PROMETEUS,8.96,-0.36
TRADFI_SWP,28.6455,-0.36
TRADFI_MDIV,15.765,-0.36
TRADFI_FFTY,35.19,-0.36
KAITO,0.651887,-0.36
TRADFI_DSX,1.9,-0.37
TRADFI_XP,18.06,-0.37
TRADFI_WDNA,17.3448,-0.37
TRADFI_GEOS,15.76,-0.37
TRADFI_IOO,126.83,-0.37
TRADFI_BKPK,25.38,-0.37
TRADFI_ALHC,19.21,-0.37
TRADFI_WBS,62.67,-0.37
TRADFI_QINT,63.365,-0.37
TRADFI_GHI,6.58,-0.37
TRADFI_SEIS,28.1009,-0.37
TRADFI_OILD,9.77,-0.37
TRADFI_MSPF,25.39,-0.37
TRADFI_OTTR,82.28,-0.37
TRADFI_IDE,11.91,-0.37
TRADFI_ECOR,4.9,-0.37
TRADFI_FDEC,50.52,-0.37
TRADFI_SAIL,19.88,-0.38
MOO-DENG,0.0921,-0.38
TRADFI_VWO,54.11,-0.38
TRADFI_USXF,58.1414,-0.38
TRADFI_BCAR,10.02,-0.38
TRADFI_DD,40.61,-0.38
TRADFI_VWAV,9.59,-0.38
TRADFI_NMZ,10.54,-0.38
TRADFI_FGMCR,0.4,-0.38
TRADFI_REED,3.17,-0.38
TRADFI_BTAL,14.37,-0.38
TRADFI_DPRO,7.47,-0.38
TRADFI_MVFD,29.01,-0.38
TRADFI_CCEP,89.95,-0.38
LUXXCOIN,0.00076859,-0.38
TRADFI_GIFI,11.9,-0.38
TRADFI_BUFM,38.87,-0.38
TRADFI_BAX,18.16,-0.38
TRADFI_SCEPK,25.31,-0.38
TRADFI_AIS,38.16,-0.38
TRADFI_GCAL,50.81,-0.38
TRADFI_AVSD,73.06,-0.38
TRADFI_FCRS.U,10.31,-0.38
TRADFI_BCPC,147.44,-0.38
TRADFI_PFIX,50.45,-0.38
TRADFI_TOST,34.58,-0.39
TRADFI_UTSL,40.3,-0.39
STAKED-HYPE,28.08,-0.39
TRADFI_XRAY,11.11,-0.39
TRADFI_RWT,5.5,-0.39
TRADFI_KTUP,24.9265,-0.39
TRADFI_RITMPC,24.62,-0.39
TRADFI_ETW,9.17,-0.39
TRADFI_SMDX,22.954,-0.39
TRADFI_KC,11.81,-0.39
TRADFI_HYFI,37.64,-0.39
ETHENA-USDE,0.998519,-0.39
TRADFI_BCSS,10.085,-0.39
TRADFI_CLLS,4.59,-0.39
TRADFI_GQGU,24.1903,-0.39
TRADFI_TSLS,5.21,-0.39
TRADFI_FCT,9.48,-0.39
TRADFI_RILYN,19.7,-0.39
TRADFI_EDUC,1.29,-0.39
TRADFI_DIVL,22.8002,-0.4
TRADFI_GPRO,1.87,-0.4
TRADFI_FACT,10.36,-0.4
TRADFI_TRVI,12.99,-0.4
MANTLE,1.11,-0.4
TRADFI_SIO,26.32,-0.4
TRADFI_FSI,6.59,-0.4
TRADFI_WNTR,35.05,-0.4
TRADFI_CMND,0.1217,-0.4
TRADFI_JHMD,40.93,-0.4
TRADFI_VLN,1.7,-0.4
TRADFI_FQAL,75.6,-0.4
TRADFI_SPWO,27.14,-0.4
TRADFI_ING,26.59,-0.4
TRADFI_JAPN,25.5478,-0.4
TRADFI_OKE,74.96,-0.4
TRADFI_HNDL,22.1363,-0.4
TRADFI_BNKU,31.0585,-0.4
TRADFI_MCGA,10.12,-0.4
TRADFI_SCHO,24.33,-0.41
TRADFI_KMI,27.32,-0.41
TRADFI_FCUV,3.65,-0.41
TRADFI_ARDT,8.59,-0.41
TRADFI_ICUCW,0.0121,-0.41
TRADFI_NRT,6.27,-0.41
TRADFI_WLDN,103.19,-0.41
TRADFI_TX,37.26,-0.41
TRADFI_ESRT,6.85,-0.41
TRADFI_NXP,14.28,-0.41
TRADFI_ZKIN,1.93,-0.41
TRADFI_BHFAL,16.83,-0.41
TRADFI_YORW,32.63,-0.41
TRADFI_FDEV,33.83,-0.41
TRADFI_DRS,33.96,-0.41
TRADFI_PROP,1.73,-0.41
TRADFI_FOFO,11.8,-0.42
TRADFI_DDXX,25.018,-0.42
CONSCIOUS-TOKEN,0.31049,-0.42
TRADFI_CXH,7.915,-0.42
COREDAOORG,0.124375,-0.42
TRADFI_DOO,74.75,-0.42
TRADFI_ICON,0.8046,-0.42
TRADFI_RDVI,26.15,-0.42
TRADFI_UNIT,6.47,-0.42
TRADFI_BLV,69.91,-0.42
TRADFI_GLDB,24.1163,-0.42
TRADFI_MXL,19.45,-0.42
TRADFI_ERY,19.47,-0.42
ZEBEC-NETWORK,0.00291495,-0.42
TRADFI_FTLF,16.3,-0.42
TRADFI_CLAR,3.44,-0.43
TRADFI_TECB,61.69,-0.43
TRADFI_SOXS,2.93,-0.43
TRADFI_BLUX,28.2378,-0.43
BINANCECOIN,891.74,-0.43
TRADFI_GARP,68.4,-0.43
TRADFI_COPP,32.105,-0.43
TRADFI_RR,4.34,-0.43
TRADFI_KTOS,77.03,-0.43
TRADFI_ABG,237.78,-0.43
TRADFI_CRWS,2.75,-0.43
TRADFI_QXOPB,59.1101,-0.43
TRADFI_PCLA,0.2938,-0.43
TRADFI_FDSB,14.07,-0.43
TRADFI_HYS,94.75,-0.43
TRADFI_BNDS,50.4687,-0.43
TRADFI_ATAT,41.38,-0.43
TRADFI_MGF,3.05,-0.43
TRADFI_SBS,25.02,-0.44
TRADFI_WGRX,0.6023,-0.44
TRADFI_MFSG,28.4395,-0.44
WBNB,891.43,-0.44
TRADFI_OCUL,15.95,-0.44
TRADFI_PMTW,25.22,-0.44
TRADFI_CANG,1.19,-0.44
TRADFI_QMNV,23.3538,-0.44
TRADFI_AQB,0.9793,-0.44
TRADFI_FIVY,33.1628,-0.44
TRADFI_LNKS,0.35,-0.44
TRADFI_BUFZ,26.36,-0.44
WRAPPED-AAVE-ETHEREUM-USDC,1.15,-0.44
TRADFI_MFA,9.5,-0.44
TRADFI_VVOS,2.16,-0.44
TRADFI_ACTU,7.45,-0.44
TRADFI_IAUG,28.08,-0.44
TRADFI_FTW,10.45,-0.44
TRADFI_LU,2.63,-0.44
TRADFI_PKW,132.9555,-0.44
TRADFI_SMMD,75.69,-0.45
TRADFI_CAL,12.74,-0.45
TRADFI_WIA,8.25,-0.45
MERLIN-CHAIN,0.342752,-0.45
TRADFI_STEX,4.29,-0.45
TRADFI_WKEY,9.0,-0.45
TRADFI_TBT,34.68,-0.45
TRADFI_FMAT,50.92,-0.45
TRADFI_ANNX,4.86,-0.45
TRADFI_EAT,140.12,-0.45
TRADFI_RIGS,23.07,-0.45
TRADFI_EIC,11.2,-0.45
TRADFI_PDP,119.0081,-0.45
TRADFI_LLII,26.05,-0.45
TRADFI_LWAY,23.43,-0.45
TRADFI_TXXS,24.2168,-0.45
TRADFI_ACHV,4.68,-0.45
TRADFI_BYAH,0.2046,-0.45
TRADFI_JPEF,75.6229,-0.45
TRADFI_AGNCP,24.93,-0.46
TRADFI_APLS,23.78,-0.46
TRADFI_COFPL,16.47,-0.46
TRADFI_PCQ,8.72,-0.46
TRADFI_DIAL,18.32,-0.46
TRADFI_FIAT,24.89,-0.46
TRADFI_SCHY,29.42,-0.46
TRADFI_MDYV,84.66,-0.46
TRADFI_GL,133.09,-0.46
TRADFI_FLYX,3.72,-0.46
TRADFI_PLBY,2.38,-0.46
TRADFI_ESP,41.97,-0.46
TRADFI_TMC,7.74,-0.46
TRADFI_DECK,100.81,-0.46
TRADFI_CYD,34.76,-0.46
TRADFI_HTO,46.58,-0.46
TRADFI_NTRB,4.93,-0.46
TRADFI_AOR,65.22,-0.46
TRADFI_ROLR,1.78,-0.46
TRADFI_OSBC,19.8,-0.46
TRADFI_SCYX,0.645,-0.46
TRADFI_BPYPM,15.1955,-0.46
TRADFI_LTM,50.98,-0.46
TRADFI_CDC,65.8167,-0.46
TRADFI_EFT,11.4,-0.47
TRADFI_FNDB,26.53,-0.47
TRADFI_KLAR,30.69,-0.47
TRADFI_RILYG,17.2949,-0.47
TRADFI_IHYF,22.62,-0.47
TRADFI_EUDG,36.3796,-0.47
TRADFI_AFGD,20.84,-0.47
TRADFI_TRFM,48.97,-0.47
TRADFI_CRACR,0.2,-0.47
TRADFI_PNFP,96.775,-0.47
TRADFI_VLU,209.6653,-0.47
TRADFI_IBHK,25.83,-0.47
TRADFI_IBDR,24.23,-0.47
TRADFI_KELYA,8.59,-0.47
TRADFI_SONY,27.56,-0.47
TRADFI_NXTC,11.14,-0.47
TRADFI_HGER,26.52,-0.47
TRADFI_MSN,0.413,-0.47
TRADFI_ZJYL,0.2228,-0.48
TRADFI_CONI,47.18,-0.48
BERACHAIN-BERA,0.821913,-0.48
TRADFI_AQNB,25.83,-0.48
TRADFI_PML,7.65,-0.48
TRADFI_ICAP,27.85,-0.48
TRADFI_SOXX,312.18,-0.48
TRADFI_JPIN,68.22,-0.48
TRADFI_AVTX,19.24,-0.48
TRADFI_PTLO,4.75,-0.48
TRADFI_FVAL,71.4635,-0.48
TRADFI_ATS,27.13,-0.48
TRADFI_SBLK,19.94,-0.48
TRADFI_HIBS,4.98,-0.49
TRADFI_BEDY,26.1234,-0.49
TRADFI_FE,44.77,-0.49
TRADFI_CMRE,15.82,-0.49
PIEVERSE,0.631442,-0.49
TRADFI_ELFY,36.0988,-0.49
